試合ID,試合日,選手名,球団,対戦相手,打順,守備,打席,打数,安打,単打,二塁打,三塁打,本塁打,打点,出塁数
20260417-h-b-01,2026-04-17,太田 椋,オリックス・バファローズ,福岡ソフトバンクホークス,5,二,6,6,3,2,0,0,1,5,3
20260417-h-b-01,2026-04-17,森 友哉,オリックス・バファローズ,福岡ソフトバンクホークス,6,指,6,6,4,3,1,0,0,1,4
20260417-h-b-01,2026-04-17,シーモア,オリックス・バファローズ,福岡ソフトバンクホークス,7,一,5,4,0,0,0,0,0,0,1
20260417-h-b-01,2026-04-17,周東 佑京,福岡ソフトバンクホークス,オリックス・バファローズ,1,中,4,4,1,1,0,0,0,0,1
20260417-h-b-01,2026-04-17,近藤 健介,福岡ソフトバンクホークス,オリックス・バファローズ,2,左,4,3,2,0,1,0,1,2,3
20260417-h-b-01,2026-04-17,栗原 陵矢,福岡ソフトバンクホークス,オリックス・バファローズ,3,三,4,4,2,1,0,0,1,1,2
20260417-h-b-01,2026-04-17,山川 穂高,福岡ソフトバンクホークス,オリックス・バファローズ,4,指,4,4,0,0,0,0,0,0,0
20260417-h-b-01,2026-04-17,牧原 大成,福岡ソフトバンクホークス,オリックス・バファローズ,5,右,4,4,1,0,1,0,0,0,1
20260417-h-b-01,2026-04-17,若月 健矢,オリックス・バファローズ,福岡ソフトバンクホークス,8,捕,6,6,2,1,1,0,0,0,2
20260417-h-b-01,2026-04-17,紅林 弘太郎,オリックス・バファローズ,福岡ソフトバンクホークス,9,遊,5,4,1,0,0,0,1,1,2
20260417-h-b-01,2026-04-17,中村 晃,福岡ソフトバンクホークス,オリックス・バファローズ,6,一,4,4,1,1,0,0,0,0,1
20260417-h-b-01,2026-04-17,今宮 健太,福岡ソフトバンクホークス,オリックス・バファローズ,7,二,4,4,1,1,0,0,0,1,1
20260417-h-b-01,2026-04-17,谷川原 健太,福岡ソフトバンクホークス,オリックス・バファローズ,8,捕,3,3,0,0,0,0,0,0,0
20260417-h-b-01,2026-04-17,野村 勇,福岡ソフトバンクホークス,オリックス・バファローズ,9,遊,4,3,0,0,0,0,0,0,1
20260417-h-b-01,2026-04-17,麦谷 祐介,オリックス・バファローズ,福岡ソフトバンクホークス,3,中,1,1,0,0,0,0,0,0,0
20260417-h-b-01,2026-04-17,来田 涼斗,オリックス・バファローズ,福岡ソフトバンクホークス,4,右,1,1,0,0,0,0,0,0,0
20260417-h-b-01,2026-04-17,野口 智哉,オリックス・バファローズ,福岡ソフトバンクホークス,7,二,1,1,1,0,1,0,0,1,1
20260417-h-b-01,2026-04-17,柳町 達,福岡ソフトバンクホークス,オリックス・バファローズ,8,打,1,0,0,0,0,0,0,0,1
20260417-h-b-01,2026-04-17,川村 友斗,福岡ソフトバンクホークス,オリックス・バファローズ,1,中,1,1,0,0,0,0,0,0,0
20260417-h-b-01,2026-04-17,イヒネ イツア,福岡ソフトバンクホークス,オリックス・バファローズ,2,左,1,1,0,0,0,0,0,0,0
20260417-s-g-04,2026-04-17,佐々木 俊輔,読売ジャイアンツ,東京ヤクルトスワローズ,1,中,5,5,1,1,0,0,0,0,1
20260417-s-g-04,2026-04-17,キャベッジ,読売ジャイアンツ,東京ヤクルトスワローズ,2,左,5,4,1,0,1,0,0,2,2
20260417-s-g-04,2026-04-17,泉口 友汰,読売ジャイアンツ,東京ヤクルトスワローズ,3,遊,5,5,2,2,0,0,0,0,2
20260417-s-g-04,2026-04-17,ダルベック,読売ジャイアンツ,東京ヤクルトスワローズ,4,三,5,5,2,1,0,0,1,1,2
20260417-s-g-04,2026-04-17,大城 卓三,読売ジャイアンツ,東京ヤクルトスワローズ,5,捕,5,4,3,3,0,0,0,1,4
20260417-s-g-04,2026-04-17,丸 佳浩,読売ジャイアンツ,東京ヤクルトスワローズ,6,右,4,3,0,0,0,0,0,1,1
20260417-s-g-04,2026-04-17,増田 陸,読売ジャイアンツ,東京ヤクルトスワローズ,7,一,5,5,2,2,0,0,0,2,2
20260417-s-g-04,2026-04-17,浦田 俊輔,読売ジャイアンツ,東京ヤクルトスワローズ,8,二,5,4,1,1,0,0,0,0,2
20260417-s-g-04,2026-04-17,長岡 秀樹,東京ヤクルトスワローズ,読売ジャイアンツ,1,遊,4,4,1,1,0,0,0,0,1
20260417-s-g-04,2026-04-17,サンタナ,東京ヤクルトスワローズ,読売ジャイアンツ,2,左,4,3,0,0,0,0,0,0,1
20260417-s-g-04,2026-04-17,中村 悠平,東京ヤクルトスワローズ,読売ジャイアンツ,3,捕,4,3,1,1,0,0,0,0,2
20260417-s-g-04,2026-04-17,オスナ,東京ヤクルトスワローズ,読売ジャイアンツ,4,一,4,4,1,1,0,0,0,0,1
20260417-s-g-04,2026-04-17,ウィットリー,読売ジャイアンツ,東京ヤクルトスワローズ,9,投,4,3,0,0,0,0,0,1,1
20260417-s-g-04,2026-04-17,岩田 幸宏,東京ヤクルトスワローズ,読売ジャイアンツ,5,中,4,4,1,1,0,0,0,0,1
20260417-s-g-04,2026-04-17,伊藤 琉偉,東京ヤクルトスワローズ,読売ジャイアンツ,6,二,2,2,0,0,0,0,0,0,0
20260417-s-g-04,2026-04-17,武岡 龍世,東京ヤクルトスワローズ,読売ジャイアンツ,7,三,4,3,1,1,0,0,0,1,2
20260417-s-g-04,2026-04-17,ウォルターズ,東京ヤクルトスワローズ,読売ジャイアンツ,8,投,1,1,0,0,0,0,0,0,0
20260417-s-g-04,2026-04-17,丸山 和郁,東京ヤクルトスワローズ,読売ジャイアンツ,9,右,3,3,0,0,0,0,0,0,0
20260417-s-g-04,2026-04-17,田中 陽翔,東京ヤクルトスワローズ,読売ジャイアンツ,8,打,3,3,1,1,0,0,0,0,1
20260417-s-g-04,2026-04-17,モイセエフ ニキータ,東京ヤクルトスワローズ,読売ジャイアンツ,6,打,1,0,0,0,0,0,0,0,1
20260417-s-g-04,2026-04-17,宇都宮 葵星,読売ジャイアンツ,東京ヤクルトスワローズ,6,走,1,1,0,0,0,0,0,0,0
20260417-s-g-04,2026-04-17,増田 珠,東京ヤクルトスワローズ,読売ジャイアンツ,6,打,1,1,0,0,0,0,0,0,0
20260417-t-d-04,2026-04-17,福永 裕基,中日ドラゴンズ,阪神タイガース,1,三,4,4,0,0,0,0,0,0,0
20260417-t-d-04,2026-04-17,村松 開人,中日ドラゴンズ,阪神タイガース,2,遊,4,4,1,1,0,0,0,0,1
20260417-t-d-04,2026-04-17,細川 成也,中日ドラゴンズ,阪神タイガース,3,左,4,4,1,0,1,0,0,0,1
20260417-t-d-04,2026-04-17,ボスラー,中日ドラゴンズ,阪神タイガース,4,右,4,3,0,0,0,0,0,0,1
20260417-t-d-04,2026-04-17,高橋 周平,中日ドラゴンズ,阪神タイガース,5,一,4,4,2,2,0,0,0,1,2
20260417-t-d-04,2026-04-17,花田 旭,中日ドラゴンズ,阪神タイガース,6,中,3,3,0,0,0,0,0,0,0
20260417-t-d-04,2026-04-17,近本 光司,阪神タイガース,中日ドラゴンズ,1,中,4,4,1,1,0,0,0,0,1
20260417-t-d-04,2026-04-17,中野 拓夢,阪神タイガース,中日ドラゴンズ,2,二,4,4,1,1,0,0,0,0,1
