選手名,球団,対球団名,試合,打率,本塁打,打点,盗塁,更新日
伊藤 裕季也,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,5,0.214,1,3,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,1,0.000,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,,0,0,0,2026/06/28
阪上 翔也,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,2,0.000,0,0,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,阪神タイガース,3,0.364,0,1,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,3,0.308,1,2,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,読売ジャイアンツ,3,0.250,0,0,1,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,中日ドラゴンズ,2,0.200,0,0,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,広島東洋カープ,3,0.083,0,0,1,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,3,0.222,1,2,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,7,0.368,1,2,1,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,8,0.353,3,3,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,オリックス・バファローズ,3,0.143,0,1,0,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,10,0.182,0,1,2,2026/06/28
平良 竜哉,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,9,0.208,2,4,2,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,2,0.333,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,3,0.000,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,0.000,0,0,0,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,3,0.167,0,0,1,2026/06/28
武藤 敦貴,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,中日ドラゴンズ,1,0.000,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,10,0.222,0,0,0,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,10,0.241,0,2,2,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,オリックス・バファローズ,5,0.333,0,1,2,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,6,0.100,0,1,1,2026/06/28
小郷 裕哉,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,5,0.357,0,2,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,3,0.222,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,5,0.000,0,0,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,オリックス・バファローズ,4,0.231,1,3,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,3,0.143,0,1,0,2026/06/28
YG安田,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,広島東洋カープ,1,0.333,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,2,0.000,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,1,0.000,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,0.000,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,2,0.000,0,0,0,2026/06/28
ワォーターズ,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,2,0.250,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,1,0.000,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,中日ドラゴンズ,1,0.000,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,1,0.000,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,2,0.333,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,2,0.667,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,オリックス・バファローズ,2,0.000,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,,0,0,0,2026/06/28
入江 大樹,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1,0.000,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,阪神タイガース,1,0.000,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,読売ジャイアンツ,3,0.400,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,広島東洋カープ,2,0.000,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,3,0.000,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,1.000,0,1,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,2,0.333,0,0,0,2026/06/28
堀内 謙伍,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,2,0.250,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,阪神タイガース,1,0.333,0,1,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,広島東洋カープ,2,0.000,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,1,0.000,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,0.000,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,1,0.000,0,0,0,2026/06/28
石原 彪,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1,0.500,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,阪神タイガース,1,0.000,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,広島東洋カープ,1,0.000,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,1,0.000,0,0,0,2026/06/28
小森 航大郎,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1,0.000,0,1,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,0.000,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,,0,0,0,2026/06/28
陽 柏翔,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,阪神タイガース,1,0.000,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,1,0.000,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,読売ジャイアンツ,1,0.000,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,中日ドラゴンズ,1,0.000,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,広島東洋カープ,1,0.000,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,2,0.333,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,,0,0,0,2026/06/28
吉野 創士,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,阪神タイガース,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,読売ジャイアンツ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,中日ドラゴンズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,広島東洋カープ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,東京ヤクルトスワローズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,オリックス・バファローズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,0,,0,0,0,2026/06/28
金子 京介,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,1,0.000,0,0,0,2026/06/28
児玉 亮涼,埼玉西武ライオンズ,阪神タイガース,0,,0,0,0,2026/06/28
児玉 亮涼,埼玉西武ライオンズ,横浜DeNAベイスターズ,0,,0,0,0,2026/06/28
児玉 亮涼,埼玉西武ライオンズ,読売ジャイアンツ,0,,0,0,0,2026/06/28
児玉 亮涼,埼玉西武ライオンズ,中日ドラゴンズ,0,,0,0,0,2026/06/28
児玉 亮涼,埼玉西武ライオンズ,広島東洋カープ,0,,0,0,0,2026/06/28
